Date,SKU,Warehouse,OnHand,Receipts,Shipments,Demand
2025-06-25,S018,MTL-DC3,212,0,1,1
2025-06-26,S018,MTL-DC3,251,43,4,3
2025-06-27,S018,MTL-DC3,240,0,11,9
2025-06-28,S018,MTL-DC3,235,0,5,5
2025-06-29,S018,MTL-DC3,231,0,4,3
2025-05-01,S019,MTL-DC3,58,0,12,11
2025-05-02,S019,MTL-DC3,45,0,13,11
2025-05-03,S019,MTL-DC3,37,0,8,7
2025-05-04,S019,MTL-DC3,29,0,8,7
2025-05-05,S019,MTL-DC3,20,0,9,7
2025-05-06,S019,MTL-DC3,105,93,8,7
2025-05-07,S019,MTL-DC3,95,0,10,8
2025-05-08,S019,MTL-DC3,89,0,6,6
2025-05-09,S019,MTL-DC3,75,0,14,14
2025-05-10,S019,MTL-DC3,67,0,8,6
2025-05-11,S019,MTL-DC3,60,0,7,6
2025-05-12,S019,MTL-DC3,55,0,5,5
2025-05-13,S019,MTL-DC3,48,0,7,6
2025-05-14,S019,MTL-DC3,40,0,8,6
2025-05-15,S019,MTL-DC3,36,0,4,4
2025-05-16,S019,MTL-DC3,29,0,7,5
2025-05-17,S019,MTL-DC3,91,70,8,7
2025-05-18,S019,MTL-DC3,81,0,10,8
2025-05-19,S019,MTL-DC3,73,0,8,8
2025-05-20,S019,MTL-DC3,71,0,2,2
2025-05-21,S019,MTL-DC3,67,0,4,3
2025-05-22,S019,MTL-DC3,63,0,4,3
2025-05-23,S019,MTL-DC3,55,0,8,7
2025-05-24,S019,MTL-DC3,45,0,10,9
2025-05-25,S019,MTL-DC3,40,0,5,3
2025-05-26,S019,MTL-DC3,103,66,3,3
2025-05-27,S019,MTL-DC3,97,0,6,6
2025-05-28,S019,MTL-DC3,90,0,7,5
2025-05-29,S019,MTL-DC3,87,0,3,2
2025-05-30,S019,MTL-DC3,78,0,9,8
2025-05-31,S019,MTL-DC3,73,0,5,5
2025-06-01,S019,MTL-DC3,138,76,11,11
2025-06-02,S019,MTL-DC3,129,0,9,7
2025-06-03,S019,MTL-DC3,123,0,6,5
2025-06-04,S019,MTL-DC3,119,0,4,4
2025-06-05,S019,MTL-DC3,114,0,5,5
2025-06-06,S019,MTL-DC3,106,0,8,8
2025-06-07,S019,MTL-DC3,185,88,9,8
2025-06-08,S019,MTL-DC3,183,0,2,0
2025-06-09,S019,MTL-DC3,182,0,1,0
2025-06-10,S019,MTL-DC3,180,0,2,0
2025-06-11,S019,MTL-DC3,174,0,6,6
2025-06-12,S019,MTL-DC3,168,0,6,4
2025-06-13,S019,MTL-DC3,163,0,5,5
2025-06-14,S019,MTL-DC3,156,0,7,7
2025-06-15,S019,MTL-DC3,146,0,10,10
2025-06-16,S019,MTL-DC3,134,0,12,10
2025-06-17,S019,MTL-DC3,184,60,10,8
2025-06-18,S019,MTL-DC3,182,0,2,1
2025-06-19,S019,MTL-DC3,178,0,4,2
2025-06-20,S019,MTL-DC3,171,0,7,5
2025-06-21,S019,MTL-DC3,171,0,0,0
2025-06-22,S019,MTL-DC3,167,0,4,2
2025-06-23,S019,MTL-DC3,160,0,7,5
2025-06-24,S019,MTL-DC3,156,0,4,4
2025-06-25,S019,MTL-DC3,194,43,5,3
2025-06-26,S019,MTL-DC3,187,0,7,5
2025-06-27,S019,MTL-DC3,181,0,6,6
2025-06-28,S019,MTL-DC3,172,0,9,7
2025-06-29,S019,MTL-DC3,166,0,6,4
2025-05-01,S020,MTL-DC3,133,0,10,9
2025-05-02,S020,MTL-DC3,128,0,5,3
2025-05-03,S020,MTL-DC3,120,0,8,6
2025-05-04,S020,MTL-DC3,108,0,12,11
2025-05-05,S020,MTL-DC3,102,0,6,6
2025-05-06,S020,MTL-DC3,98,0,4,2
2025-05-07,S020,MTL-DC3,92,0,6,5
2025-05-08,S020,MTL-DC3,205,120,7,7
2025-05-09,S020,MTL-DC3,201,0,4,3
2025-05-10,S020,MTL-DC3,189,0,12,10
2025-05-11,S020,MTL-DC3,181,0,8,7
2025-05-12,S020,MTL-DC3,177,0,4,4
2025-05-13,S020,MTL-DC3,258,89,8,6
2025-05-14,S020,MTL-DC3,252,0,6,4
2025-05-15,S020,MTL-DC3,247,0,5,4
2025-05-16,S020,MTL-DC3,242,0,5,4
2025-05-17,S020,MTL-DC3,239,0,3,3
2025-05-18,S020,MTL-DC3,231,0,8,6
2025-05-19,S020,MTL-DC3,220,0,11,11
2025-05-20,S020,MTL-DC3,213,0,7,7
2025-05-21,S020,MTL-DC3,206,0,7,7
2025-05-22,S020,MTL-DC3,286,87,7,7
2025-05-23,S020,MTL-DC3,286,0,0,0
2025-05-24,S020,MTL-DC3,274,0,12,10
2025-05-25,S020,MTL-DC3,267,0,7,6
2025-05-26,S020,MTL-DC3,256,0,11,9
2025-05-27,S020,MTL-DC3,300,47,3,3
2025-05-28,S020,MTL-DC3,297,0,3,1
2025-05-29,S020,MTL-DC3,289,0,8,6
2025-05-30,S020,MTL-DC3,282,0,7,5
2025-05-31,S020,MTL-DC3,277,0,5,4
2025-06-01,S020,MTL-DC3,272,0,5,4
2025-06-02,S020,MTL-DC3,262,0,10,9
2025-06-03,S020,MTL-DC3,257,0,5,5
2025-06-04,S020,MTL-DC3,251,0,6,5
2025-06-05,S020,MTL-DC3,242,0,9,7
2025-06-06,S020,MTL-DC3,328,96,10,8
2025-06-07,S020,MTL-DC3,320,0,8,7
2025-06-08,S020,MTL-DC3,309,0,11,10
2025-06-09,S020,MTL-DC3,300,0,9,7
2025-06-10,S020,MTL-DC3,290,0,10,8
2025-06-11,S020,MTL-DC3,282,0,8,8
2025-06-12,S020,MTL-DC3,275,0,7,6
2025-06-13,S020,MTL-DC3,272,0,3,3
2025-06-14,S020,MTL-DC3,266,0,6,4
2025-06-15,S020,MTL-DC3,345,91,12,10
2025-06-16,S020,MTL-DC3,339,0,6,6
2025-06-17,S020,MTL-DC3,331,0,8,8
2025-06-18,S020,MTL-DC3,326,0,5,3
2025-06-19,S020,MTL-DC3,315,0,11,9
2025-06-20,S020,MTL-DC3,308,0,7,7
2025-06-21,S020,MTL-DC3,301,0,7,7
2025-06-22,S020,MTL-DC3,293,0,8,8
2025-06-23,S020,MTL-DC3,280,0,13,11
2025-06-24,S020,MTL-DC3,269,0,11,9
2025-06-25,S020,MTL-DC3,259,0,10,10
2025-06-26,S020,MTL-DC3,295,47,11,10
2025-06-27,S020,MTL-DC3,287,0,8,6
2025-06-28,S020,MTL-DC3,278,0,9,9
2025-06-29,S020,MTL-DC3,268,0,10,8
2025-05-01,S021,MTL-DC3,69,0,4,4
2025-05-02,S021,MTL-DC3,61,0,8,7
2025-05-03,S021,MTL-DC3,50,0,11,9
2025-05-04,S021,MTL-DC3,41,0,9,7
2025-05-05,S021,MTL-DC3,30,0,11,9
2025-05-06,S021,MTL-DC3,22,0,8,8
2025-05-07,S021,MTL-DC3,17,0,5,4
2025-05-08,S021,MTL-DC3,4,0,13,11
2025-05-09,S021,MTL-DC3,39,39,4,8
2025-05-10,S021,MTL-DC3,31,0,8,7
2025-05-11,S021,MTL-DC3,22,0,9,7
2025-05-12,S021,MTL-DC3,13,0,9,7
2025-05-13,S021,MTL-DC3,10,0,3,1
2025-05-14,S021,MTL-DC3,4,0,6,6
2025-05-15,S021,MTL-DC3,0,0,4,4
2025-05-16,S021,MTL-DC3,0,0,0,7
2025-05-17,S021,MTL-DC3,0,0,0,9
2025-05-18,S021,MTL-DC3,0,0,0,6
2025-05-19,S021,MTL-DC3,122,122,0,5
2025-05-20,S021,MTL-DC3,115,0,7,7
2025-05-21,S021,MTL-DC3,111,0,4,3
2025-05-22,S021,MTL-DC3,105,0,6,6
2025-05-23,S021,MTL-DC3,98,0,7,7
2025-05-24,S021,MTL-DC3,95,0,3,1
2025-05-25,S021,MTL-DC3,88,0,7,6
2025-05-26,S021,MTL-DC3,85,0,3,3
2025-05-27,S021,MTL-DC3,84,0,1,1
2025-05-28,S021,MTL-DC3,165,90,9,7
2025-05-29,S021,MTL-DC3,157,0,8,6
2025-05-30,S021,MTL-DC3,153,0,4,2
2025-05-31,S021,MTL-DC3,145,0,8,6
2025-06-01,S021,MTL-DC3,143,0,2,2
2025-06-02,S021,MTL-DC3,134,0,9,9
2025-06-03,S021,MTL-DC3,128,0,6,5
2025-06-04,S021,MTL-DC3,123,0,5,4
2025-06-05,S021,MTL-DC3,118,0,5,5
2025-06-06,S021,MTL-DC3,116,0,2,0
2025-06-07,S021,MTL-DC3,207,98,7,7
2025-06-08,S021,MTL-DC3,201,0,6,5
2025-06-09,S021,MTL-DC3,196,0,5,5
2025-06-10,S021,MTL-DC3,194,0,2,1
2025-06-11,S021,MTL-DC3,187,0,7,5
2025-06-12,S021,MTL-DC3,176,0,11,9
2025-06-13,S021,MTL-DC3,169,0,7,5
2025-06-14,S021,MTL-DC3,162,0,7,7
2025-06-15,S021,MTL-DC3,160,0,2,2
2025-06-16,S021,MTL-DC3,159,0,1,0
2025-06-17,S021,MTL-DC3,153,0,6,6
2025-06-18,S021,MTL-DC3,236,94,11,9
2025-06-19,S021,MTL-DC3,229,0,7,7
2025-06-20,S021,MTL-DC3,217,0,12,10
2025-06-21,S021,MTL-DC3,205,0,12,11
2025-06-22,S021,MTL-DC3,202,0,3,1
2025-06-23,S021,MTL-DC3,194,0,8,8
2025-06-24,S021,MTL-DC3,304,113,3,3
2025-06-25,S021,MTL-DC3,295,0,9,8
2025-06-26,S021,MTL-DC3,291,0,4,3
2025-06-27,S021,MTL-DC3,281,0,10,10
2025-06-28,S021,MTL-DC3,279,0,2,1
2025-06-29,S021,MTL-DC3,269,0,10,8
2025-05-01,S022,MTL-DC3,58,0,7,7
2025-05-02,S022,MTL-DC3,51,0,7,5
2025-05-03,S022,MTL-DC3,40,0,11,10
2025-05-04,S022,MTL-DC3,33,0,7,6
2025-05-05,S022,MTL-DC3,57,29,5,4
2025-05-06,S022,MTL-DC3,49,0,8,8
2025-05-07,S022,MTL-DC3,46,0,3,3
2025-05-08,S022,MTL-DC3,39,0,7,5
2025-05-09,S022,MTL-DC3,34,0,5,4
2025-05-10,S022,MTL-DC3,32,0,2,2
2025-05-11,S022,MTL-DC3,24,0,8,8
2025-05-12,S022,MTL-DC3,17,0,7,6
2025-05-13,S022,MTL-DC3,98,89,8,6
2025-05-14,S022,MTL-DC3,89,0,9,9
2025-05-15,S022,MTL-DC3,82,0,7,7
2025-05-16,S022,MTL-DC3,75,0,7,6
2025-05-17,S022,MTL-DC3,71,0,4,4
2025-05-18,S022,MTL-DC3,65,0,6,6
2025-05-19,S022,MTL-DC3,59,0,6,5
2025-05-20,S022,MTL-DC3,52,0,7,6
2025-05-21,S022,MTL-DC3,43,0,9,7
2025-05-22,S022,MTL-DC3,35,0,8,8
2025-05-23,S022,MTL-DC3,151,121,5,4
2025-05-24,S022,MTL-DC3,143,0,8,8
2025-05-25,S022,MTL-DC3,136,0,7,7
2025-05-26,S022,MTL-DC3,130,0,6,5
2025-05-27,S022,MTL-DC3,122,0,8,8
2025-05-28,S022,MTL-DC3,117,0,5,5
2025-05-29,S022,MTL-DC3,103,0,14,12
2025-05-30,S022,MTL-DC3,102,0,1,1
2025-05-31,S022,MTL-DC3,100,0,2,0
2025-06-01,S022,MTL-DC3,96,0,4,4
2025-06-02,S022,MTL-DC3,170,79,5,5
2025-06-03,S022,MTL-DC3,164,0,6,6
2025-06-04,S022,MTL-DC3,157,0,7,6
2025-06-05,S022,MTL-DC3,147,0,10,10
2025-06-06,S022,MTL-DC3,145,0,2,1
2025-06-07,S022,MTL-DC3,140,0,5,5
2025-06-08,S022,MTL-DC3,132,0,8,8
2025-06-09,S022,MTL-DC3,125,0,7,6
2025-06-10,S022,MTL-DC3,119,0,6,5
2025-06-11,S022,MTL-DC3,112,0,7,6
2025-06-12,S022,MTL-DC3,181,80,11,11
2025-06-13,S022,MTL-DC3,174,0,7,7
2025-06-14,S022,MTL-DC3,169,0,5,4
2025-06-15,S022,MTL-DC3,163,0,6,6
2025-06-16,S022,MTL-DC3,156,0,7,6
2025-06-17,S022,MTL-DC3,148,0,8,7
2025-06-18,S022,MTL-DC3,140,0,8,6
2025-06-19,S022,MTL-DC3,127,0,13,12
2025-06-20,S022,MTL-DC3,115,0,12,10
2025-06-21,S022,MTL-DC3,101,0,14,13
2025-06-22,S022,MTL-DC3,94,0,7,6
2025-06-23,S022,MTL-DC3,204,115,5,3
2025-06-24,S022,MTL-DC3,197,0,7,7
2025-06-25,S022,MTL-DC3,190,0,7,7
2025-06-26,S022,MTL-DC3,183,0,7,5
2025-06-27,S022,MTL-DC3,177,0,6,5
2025-06-28,S022,MTL-DC3,214,47,10,10
2025-06-29,S022,MTL-DC3,210,0,4,3
2025-05-01,S023,MTL-DC3,135,0,7,7
2025-05-02,S023,MTL-DC3,122,0,13,11
2025-05-03,S023,MTL-DC3,117,0,5,3
2025-05-04,S023,MTL-DC3,106,0,11,9
2025-05-05,S023,MTL-DC3,102,0,4,4
2025-05-06,S023,MTL-DC3,95,0,7,5
2025-05-07,S023,MTL-DC3,89,0,6,6
2025-05-08,S023,MTL-DC3,80,0,9,7
2025-05-09,S023,MTL-DC3,77,0,3,1
2025-05-10,S023,MTL-DC3,195,127,9,7
2025-05-11,S023,MTL-DC3,190,0,5,5
2025-05-12,S023,MTL-DC3,183,0,7,6
2025-05-13,S023,MTL-DC3,177,0,6,5
2025-05-14,S023,MTL-DC3,172,0,5,3
2025-05-15,S023,MTL-DC3,160,0,12,12
2025-05-16,S023,MTL-DC3,153,0,7,5
2025-05-17,S023,MTL-DC3,140,0,13,11
2025-05-18,S023,MTL-DC3,182,48,6,6
2025-05-19,S023,MTL-DC3,180,0,2,1
2025-05-20,S023,MTL-DC3,174,0,6,4
2025-05-21,S023,MTL-DC3,165,0,9,9
2025-05-22,S023,MTL-DC3,157,0,8,6
2025-05-23,S023,MTL-DC3,147,0,10,9
2025-05-24,S023,MTL-DC3,260,121,8,7
2025-05-25,S023,MTL-DC3,255,0,5,3
2025-05-26,S023,MTL-DC3,246,0,9,8
2025-05-27,S023,MTL-DC3,238,0,8,6
2025-05-28,S023,MTL-DC3,233,0,5,5
2025-05-29,S023,MTL-DC3,227,0,6,6
2025-05-30,S023,MTL-DC3,219,0,8,6
2025-05-31,S023,MTL-DC3,207,0,12,10
2025-06-01,S023,MTL-DC3,202,0,5,5
2025-06-02,S023,MTL-DC3,193,0,9,7
2025-06-03,S023,MTL-DC3,282,97,8,8
2025-06-04,S023,MTL-DC3,281,0,1,0
2025-06-05,S023,MTL-DC3,273,0,8,7
2025-06-06,S023,MTL-DC3,266,0,7,5
2025-06-07,S023,MTL-DC3,255,0,11,11
2025-06-08,S023,MTL-DC3,243,0,12,10
2025-06-09,S023,MTL-DC3,238,0,5,3
2025-06-10,S023,MTL-DC3,234,0,4,3
2025-06-11,S023,MTL-DC3,226,0,8,7
2025-06-12,S023,MTL-DC3,217,0,9,9
2025-06-13,S023,MTL-DC3,284,76,9,8
2025-06-14,S023,MTL-DC3,280,0,4,3
2025-06-15,S023,MTL-DC3,277,0,3,3
2025-06-16,S023,MTL-DC3,265,0,12,11
2025-06-17,S023,MTL-DC3,259,0,6,5
2025-06-18,S023,MTL-DC3,257,0,2,0
2025-06-19,S023,MTL-DC3,250,0,7,5
2025-06-20,S023,MTL-DC3,245,0,5,4
2025-06-21,S023,MTL-DC3,239,0,6,6
2025-06-22,S023,MTL-DC3,234,0,5,4
2025-06-23,S023,MTL-DC3,223,0,11,11
2025-06-24,S023,MTL-DC3,284,68,7,6
2025-06-25,S023,MTL-DC3,279,0,5,5
2025-06-26,S023,MTL-DC3,264,0,15,13
2025-06-27,S023,MTL-DC3,256,0,8,7
2025-06-28,S023,MTL-DC3,253,0,3,3
2025-06-29,S023,MTL-DC3,249,0,4,3
2025-05-01,S024,MTL-DC3,120,0,9,7
2025-05-02,S024,MTL-DC3,116,0,4,4
2025-05-03,S024,MTL-DC3,115,0,1,0
2025-05-04,S024,MTL-DC3,106,0,9,7
2025-05-05,S024,MTL-DC3,99,0,7,6
2025-05-06,S024,MTL-DC3,95,0,4,4
2025-05-07,S024,MTL-DC3,87,0,8,8
2025-05-08,S024,MTL-DC3,79,0,8,6
2025-05-09,S024,MTL-DC3,129,57,7,6
2025-05-10,S024,MTL-DC3,116,0,13,11
2025-05-11,S024,MTL-DC3,105,0,11,9
2025-05-12,S024,MTL-DC3,101,0,4,3
2025-05-13,S024,MTL-DC3,98,0,3,1
2025-05-14,S024,MTL-DC3,89,0,9,8
2025-05-15,S024,MTL-DC3,83,0,6,6
2025-05-16,S024,MTL-DC3,182,101,2,1
2025-05-17,S024,MTL-DC3,178,0,4,3
2025-05-18,S024,MTL-DC3,169,0,9,9
2025-05-19,S024,MTL-DC3,165,0,4,4
2025-05-20,S024,MTL-DC3,159,0,6,5
2025-05-21,S024,MTL-DC3,224,70,5,4
2025-05-22,S024,MTL-DC3,223,0,1,0
2025-05-23,S024,MTL-DC3,213,0,10,8
2025-05-24,S024,MTL-DC3,205,0,8,6
2025-05-25,S024,MTL-DC3,199,0,6,4
2025-05-26,S024,MTL-DC3,193,0,6,4
2025-05-27,S024,MTL-DC3,181,0,12,10
2025-05-28,S024,MTL-DC3,230,56,7,5
2025-05-29,S024,MTL-DC3,224,0,6,6
2025-05-30,S024,MTL-DC3,212,0,12,10
2025-05-31,S024,MTL-DC3,207,0,5,4
2025-06-01,S024,MTL-DC3,201,0,6,5
2025-06-02,S024,MTL-DC3,199,0,2,2
2025-06-03,S024,MTL-DC3,261,65,3,3
2025-06-04,S024,MTL-DC3,255,0,6,5
2025-06-05,S024,MTL-DC3,251,0,4,4
2025-06-06,S024,MTL-DC3,248,0,3,3
2025-06-07,S024,MTL-DC3,243,0,5,5
2025-06-08,S024,MTL-DC3,235,0,8,6
2025-06-09,S024,MTL-DC3,229,0,6,5
2025-06-10,S024,MTL-DC3,220,0,9,7
2025-06-11,S024,MTL-DC3,215,0,5,5
2025-06-12,S024,MTL-DC3,292,85,8,6
2025-06-13,S024,MTL-DC3,288,0,4,4
2025-06-14,S024,MTL-DC3,281,0,7,6
2025-06-15,S024,MTL-DC3,270,0,11,10
2025-06-16,S024,MTL-DC3,256,0,14,12
2025-06-17,S024,MTL-DC3,246,0,10,10
2025-06-18,S024,MTL-DC3,238,0,8,6
2025-06-19,S024,MTL-DC3,227,0,11,9
2025-06-20,S024,MTL-DC3,224,0,3,2
2025-06-21,S024,MTL-DC3,356,137,5,4
2025-06-22,S024,MTL-DC3,346,0,10,8
2025-06-23,S024,MTL-DC3,334,0,12,12
2025-06-24,S024,MTL-DC3,330,0,4,4
2025-06-25,S024,MTL-DC3,323,0,7,7
2025-06-26,S024,MTL-DC3,316,0,7,7
2025-06-27,S024,MTL-DC3,312,0,4,3
2025-06-28,S024,MTL-DC3,310,0,2,0
2025-06-29,S024,MTL-DC3,413,109,6,4
2025-05-01,S025,MTL-DC3,126,0,8,8
2025-05-02,S025,MTL-DC3,119,0,7,7
2025-05-03,S025,MTL-DC3,115,0,4,4
2025-05-04,S025,MTL-DC3,107,0,8,7
2025-05-05,S025,MTL-DC3,100,0,7,7
2025-05-06,S025,MTL-DC3,97,0,3,3
2025-05-07,S025,MTL-DC3,92,0,5,4
2025-05-08,S025,MTL-DC3,88,0,4,4
2025-05-09,S025,MTL-DC3,85,0,3,1
2025-05-10,S025,MTL-DC3,172,93,6,6
2025-05-11,S025,MTL-DC3,167,0,5,4
2025-05-12,S025,MTL-DC3,161,0,6,5
2025-05-13,S025,MTL-DC3,157,0,4,3
2025-05-14,S025,MTL-DC3,156,0,1,1
2025-05-15,S025,MTL-DC3,237,89,8,8
2025-05-16,S025,MTL-DC3,231,0,6,6
2025-05-17,S025,MTL-DC3,223,0,8,8
2025-05-18,S025,MTL-DC3,219,0,4,4
2025-05-19,S025,MTL-DC3,209,0,10,9
2025-05-20,S025,MTL-DC3,196,0,13,11
2025-05-21,S025,MTL-DC3,184,0,12,11
2025-05-22,S025,MTL-DC3,178,0,6,5
2025-05-23,S025,MTL-DC3,244,69,3,3
2025-05-24,S025,MTL-DC3,239,0,5,3
2025-05-25,S025,MTL-DC3,232,0,7,7
2025-05-26,S025,MTL-DC3,226,0,6,4
2025-05-27,S025,MTL-DC3,217,0,9,8
2025-05-28,S025,MTL-DC3,208,0,9,9
2025-05-29,S025,MTL-DC3,201,0,7,7
2025-05-30,S025,MTL-DC3,195,0,6,5
2025-05-31,S025,MTL-DC3,189,0,6,5
2025-06-01,S025,MTL-DC3,183,0,6,6
2025-06-02,S025,MTL-DC3,180,0,3,3
2025-06-03,S025,MTL-DC3,263,90,7,6
2025-06-04,S025,MTL-DC3,261,0,2,2
2025-06-05,S025,MTL-DC3,250,0,11,9
2025-06-06,S025,MTL-DC3,248,0,2,0
2025-06-07,S025,MTL-DC3,242,0,6,5
2025-06-08,S025,MTL-DC3,236,0,6,6
2025-06-09,S025,MTL-DC3,226,0,10,10
2025-06-10,S025,MTL-DC3,216,0,10,9
2025-06-11,S025,MTL-DC3,215,0,1,1
2025-06-12,S025,MTL-DC3,213,0,2,0
2025-06-13,S025,MTL-DC3,262,59,10,10
2025-06-14,S025,MTL-DC3,257,0,5,4
2025-06-15,S025,MTL-DC3,247,0,10,9
2025-06-16,S025,MTL-DC3,239,0,8,6
2025-06-17,S025,MTL-DC3,226,0,13,13
2025-06-18,S025,MTL-DC3,224,0,2,1
2025-06-19,S025,MTL-DC3,220,0,4,2
2025-06-20,S025,MTL-DC3,215,0,5,5
2025-06-21,S025,MTL-DC3,279,73,9,8
2025-06-22,S025,MTL-DC3,273,0,6,5
2025-06-23,S025,MTL-DC3,265,0,8,7
2025-06-24,S025,MTL-DC3,258,0,7,6
2025-06-25,S025,MTL-DC3,255,0,3,3
2025-06-26,S025,MTL-DC3,248,0,7,7
2025-06-27,S025,MTL-DC3,243,0,5,5
2025-06-28,S025,MTL-DC3,347,115,11,9
2025-06-29,S025,MTL-DC3,335,0,12,10
2025-05-01,S026,MTL-DC3,134,0,7,5
2025-05-02,S026,MTL-DC3,124,0,10,8
2025-05-03,S026,MTL-DC3,119,0,5,5
2025-05-04,S026,MTL-DC3,112,0,7,5
2025-05-05,S026,MTL-DC3,109,0,3,3
2025-05-06,S026,MTL-DC3,101,0,8,8
2025-05-07,S026,MTL-DC3,98,0,3,3
2025-05-08,S026,MTL-DC3,159,66,5,3
2025-05-09,S026,MTL-DC3,149,0,10,9
2025-05-10,S026,MTL-DC3,135,0,14,12
2025-05-11,S026,MTL-DC3,130,0,5,3
2025-05-12,S026,MTL-DC3,119,0,11,11
2025-05-13,S026,MTL-DC3,110,0,9,9
2025-05-14,S026,MTL-DC3,103,0,7,7
2025-05-15,S026,MTL-DC3,96,0,7,7
2025-05-16,S026,MTL-DC3,111,17,2,2
2025-05-17,S026,MTL-DC3,100,0,11,11
2025-05-18,S026,MTL-DC3,94,0,6,5
2025-05-19,S026,MTL-DC3,91,0,3,3
2025-05-20,S026,MTL-DC3,82,0,9,7
2025-05-21,S026,MTL-DC3,74,0,8,7
2025-05-22,S026,MTL-DC3,57,0,17,15
2025-05-23,S026,MTL-DC3,48,0,9,9
2025-05-24,S026,MTL-DC3,44,0,4,3
2025-05-25,S026,MTL-DC3,35,0,9,8
2025-05-26,S026,MTL-DC3,29,0,6,6
2025-05-27,S026,MTL-DC3,112,90,7,7
2025-05-28,S026,MTL-DC3,103,0,9,7
2025-05-29,S026,MTL-DC3,97,0,6,6
2025-05-30,S026,MTL-DC3,95,0,2,1
2025-05-31,S026,MTL-DC3,92,0,3,3
2025-06-01,S026,MTL-DC3,89,0,3,3
2025-06-02,S026,MTL-DC3,84,0,5,4
2025-06-03,S026,MTL-DC3,78,0,6,5
2025-06-04,S026,MTL-DC3,159,81,0,0
2025-06-05,S026,MTL-DC3,151,0,8,7
2025-06-06,S026,MTL-DC3,143,0,8,7
2025-06-07,S026,MTL-DC3,141,0,2,2
2025-06-08,S026,MTL-DC3,136,0,5,4
2025-06-09,S026,MTL-DC3,227,97,6,5
2025-06-10,S026,MTL-DC3,218,0,9,8
2025-06-11,S026,MTL-DC3,207,0,11,10
2025-06-12,S026,MTL-DC3,199,0,8,8
2025-06-13,S026,MTL-DC3,192,0,7,7
2025-06-14,S026,MTL-DC3,189,0,3,3
2025-06-15,S026,MTL-DC3,185,0,4,4
2025-06-16,S026,MTL-DC3,177,0,8,8
2025-06-17,S026,MTL-DC3,170,0,7,5
2025-06-18,S026,MTL-DC3,165,0,5,3
2025-06-19,S026,MTL-DC3,154,0,11,10
2025-06-20,S026,MTL-DC3,210,63,7,5
2025-06-21,S026,MTL-DC3,202,0,8,8
2025-06-22,S026,MTL-DC3,198,0,4,3
2025-06-23,S026,MTL-DC3,193,0,5,5
2025-06-24,S026,MTL-DC3,188,0,5,4
2025-06-25,S026,MTL-DC3,184,0,4,3
2025-06-26,S026,MTL-DC3,254,74,4,2
2025-06-27,S026,MTL-DC3,247,0,7,6
2025-06-28,S026,MTL-DC3,239,0,8,7
2025-06-29,S026,MTL-DC3,234,0,5,3
2025-05-01,S027,MTL-DC3,116,0,6,4
2025-05-02,S027,MTL-DC3,112,0,4,2
2025-05-03,S027,MTL-DC3,103,0,9,7
2025-05-04,S027,MTL-DC3,95,0,8,6
2025-05-05,S027,MTL-DC3,84,0,11,10
2025-05-06,S027,MTL-DC3,83,0,1,0
2025-05-07,S027,MTL-DC3,75,0,8,8
2025-05-08,S027,MTL-DC3,60,0,15,14
2025-05-09,S027,MTL-DC3,51,0,9,7
2025-05-10,S027,MTL-DC3,43,0,8,7
2025-05-11,S027,MTL-DC3,138,106,11,10
2025-05-12,S027,MTL-DC3,130,0,8,7
2025-05-13,S027,MTL-DC3,130,0,0,0
2025-05-14,S027,MTL-DC3,124,0,6,5
2025-05-15,S027,MTL-DC3,119,0,5,4
2025-05-16,S027,MTL-DC3,201,88,6,4
2025-05-17,S027,MTL-DC3,193,0,8,6
2025-05-18,S027,MTL-DC3,187,0,6,4
2025-05-19,S027,MTL-DC3,176,0,11,10
2025-05-20,S027,MTL-DC3,164,0,12,11
2025-05-21,S027,MTL-DC3,227,72,9,9
2025-05-22,S027,MTL-DC3,219,0,8,7
2025-05-23,S027,MTL-DC3,209,0,10,9
2025-05-24,S027,MTL-DC3,202,0,7,7
2025-05-25,S027,MTL-DC3,202,0,0,0
2025-05-26,S027,MTL-DC3,191,0,11,10
2025-05-27,S027,MTL-DC3,188,0,3,1
2025-05-28,S027,MTL-DC3,180,0,8,6
2025-05-29,S027,MTL-DC3,202,32,10,10
2025-05-30,S027,MTL-DC3,194,0,8,6
2025-05-31,S027,MTL-DC3,192,0,2,2
2025-06-01,S027,MTL-DC3,186,0,6,6
2025-06-02,S027,MTL-DC3,180,0,6,4
2025-06-03,S027,MTL-DC3,172,0,8,7
2025-06-04,S027,MTL-DC3,163,0,9,9
2025-06-05,S027,MTL-DC3,156,0,7,5
2025-06-06,S027,MTL-DC3,149,0,7,5
2025-06-07,S027,MTL-DC3,139,0,10,8
2025-06-08,S027,MTL-DC3,135,0,4,4
2025-06-09,S027,MTL-DC3,217,85,3,3
2025-06-10,S027,MTL-DC3,212,0,5,4
2025-06-11,S027,MTL-DC3,207,0,5,4
2025-06-12,S027,MTL-DC3,200,0,7,5
2025-06-13,S027,MTL-DC3,193,0,7,6
2025-06-14,S027,MTL-DC3,188,0,5,5
2025-06-15,S027,MTL-DC3,183,0,5,4
2025-06-16,S027,MTL-DC3,175,0,8,7
2025-06-17,S027,MTL-DC3,167,0,8,6
2025-06-18,S027,MTL-DC3,160,0,7,6
2025-06-19,S027,MTL-DC3,155,0,5,4
2025-06-20,S027,MTL-DC3,212,62,5,3
2025-06-21,S027,MTL-DC3,206,0,6,4
